Departamento,Municipio,Codigo DANE,TipoHdr,Año,production
Casanare,Trinidad,85430,GAS,2013,53
Casanare,Trinidad,85430,GAS,2014,23903
Casanare,Trinidad,85430,GAS,2015,10659
Casanare,Trinidad,85430,GAS,2016,4258
Casanare,Trinidad,85430,GAS,2017,14481.600000000002
Casanare,Trinidad,85430,GAS,2018,19890.430000000008
Casanare,Trinidad,85430,GAS,2019,21654.53
Casanare,Trinidad,85430,CRUDO,2012,2148977
Casanare,Trinidad,85430,CRUDO,2013,2013182
Casanare,Trinidad,85430,CRUDO,2014,1880108
Casanare,Trinidad,85430,CRUDO,2015,909870
Casanare,Trinidad,85430,CRUDO,2016,1339263
Casanare,Trinidad,85430,CRUDO,2017,1575143.2199999995
Casanare,Trinidad,85430,CRUDO,2018,1830813.7199999995
Casanare,Trinidad,85430,CRUDO,2019,1640996.7299999988
Casanare,Villa Nueva,85440,GAS,2012,NA
Casanare,Villa Nueva,85440,GAS,2013,NA
Casanare,Villa Nueva,85440,GAS,2014,30365
Casanare,Villa Nueva,85440,GAS,2015,43476
Casanare,Villa Nueva,85440,GAS,2016,38187
Casanare,Villa Nueva,85440,GAS,2017,39343.439999999995
Casanare,Villa Nueva,85440,GAS,2018,34378.05
Casanare,Villa Nueva,85440,GAS,2019,23415.700000000004
Casanare,Villa Nueva,85440,CRUDO,2012,556271
Casanare,Villa Nueva,85440,CRUDO,2013,871831
Casanare,Villa Nueva,85440,CRUDO,2014,1594782
Casanare,Villa Nueva,85440,CRUDO,2015,2126593
Casanare,Villa Nueva,85440,CRUDO,2016,4815183
Casanare,Villa Nueva,85440,CRUDO,2017,8729772.210000005
Casanare,Villa Nueva,85440,CRUDO,2018,10636566.469999997
Casanare,Villa Nueva,85440,CRUDO,2019,12815291.779999997
Casanare,Yopal,85001,GAS,2012,61936505
Casanare,Yopal,85001,GAS,2013,60405408
Casanare,Yopal,85001,GAS,2014,68623394
Casanare,Yopal,85001,GAS,2015,69707818
Casanare,Yopal,85001,GAS,2016,43658202
Casanare,Yopal,85001,GAS,2017,54189845.65
Casanare,Yopal,85001,GAS,2018,71627160.59000002
Casanare,Yopal,85001,GAS,2019,72599908.4
Casanare,Yopal,85001,CRUDO,2012,14879336
Casanare,Yopal,85001,CRUDO,2013,12620135
Casanare,Yopal,85001,CRUDO,2014,12432289
Casanare,Yopal,85001,CRUDO,2015,15654097
Casanare,Yopal,85001,CRUDO,2016,16966664
Casanare,Yopal,85001,CRUDO,2017,16688817.290000001
Casanare,Yopal,85001,CRUDO,2018,15934599.540000005
Casanare,Yopal,85001,CRUDO,2019,14149858.320000006
Cauca,Piamonte,19533,GAS,2012,NA
Cauca,Piamonte,19533,GAS,2013,NA
Cauca,Piamonte,19533,GAS,2014,4489
Cauca,Piamonte,19533,GAS,2015,2836
Cauca,Piamonte,19533,GAS,2016,1377
Cauca,Piamonte,19533,GAS,2017,NA
Cauca,Piamonte,19533,GAS,2018,8.41
Cauca,Piamonte,19533,GAS,2019,123.58
Cauca,Piamonte,19533,CRUDO,2012,333428
Cauca,Piamonte,19533,CRUDO,2013,288672
Cauca,Piamonte,19533,CRUDO,2014,405779
Cauca,Piamonte,19533,CRUDO,2015,391522
Cauca,Piamonte,19533,CRUDO,2016,358452
Cauca,Piamonte,19533,CRUDO,2017,313091.66000000003
Cauca,Piamonte,19533,CRUDO,2018,244215.92
Cauca,Piamonte,19533,CRUDO,2019,200918.49999999997
Cesar,Aguachica,20011,GAS,2012,NA
Cesar,Aguachica,20011,GAS,2013,NA
Cesar,Aguachica,20011,GAS,2014,53541
Cesar,Aguachica,20011,GAS,2015,1243153
Cesar,Aguachica,20011,GAS,2016,1042611
Cesar,Aguachica,20011,GAS,2017,1830912.2
Cesar,Aguachica,20011,GAS,2018,1981441.33
Cesar,Aguachica,20011,GAS,2019,1868255.74
Cesar,Aguachica,20011,CRUDO,2012,31241
Cesar,Aguachica,20011,CRUDO,2013,114952
Cesar,Aguachica,20011,CRUDO,2014,230712
Cesar,Aguachica,20011,CRUDO,2015,313362
Cesar,Aguachica,20011,CRUDO,2016,89891
Cesar,Aguachica,20011,CRUDO,2017,158822.60000000003
Cesar,Aguachica,20011,CRUDO,2018,245964.91
Cesar,Aguachica,20011,CRUDO,2019,215429.29999999993
Cesar,AGUSTÍN CODAZZI,20621,GAS,2012,NA
Cesar,AGUSTÍN CODAZZI,20621,GAS,2013,NA
Cesar,AGUSTÍN CODAZZI,20621,GAS,2014,NA
Cesar,AGUSTÍN CODAZZI,20621,GAS,2015,NA
Cesar,AGUSTÍN CODAZZI,20621,GAS,2016,NA
Cesar,AGUSTÍN CODAZZI,20621,GAS,2017,NA
Cesar,AGUSTÍN CODAZZI,20621,GAS,2018,NA
Cesar,AGUSTÍN CODAZZI,20621,GAS,2019,NA
Cesar,Astrea,20032,GAS,2012,NA
Cesar,Astrea,20032,GAS,2013,NA
Cesar,Astrea,20032,GAS,2014,NA
Cesar,Astrea,20032,GAS,2015,NA
Cesar,Astrea,20032,GAS,2016,615380
Cesar,Astrea,20032,GAS,2017,1291549.1099999999
Cesar,Astrea,20032,GAS,2018,973181.02
Cesar,Astrea,20032,GAS,2019,1073775.94
Cesar,Becerril,20045,GAS,2012,NA
Cesar,Becerril,20045,GAS,2013,2730
Cesar,Becerril,20045,GAS,2014,61
Cesar,Becerril,20045,GAS,2015,6
Cesar,Becerril,20045,GAS,2016,NA
Cesar,Becerril,20045,GAS,2017,NA
Cesar,Becerril,20045,GAS,2018,NA
Cesar,Becerril,20045,GAS,2019,NA
Cesar,Becerril,20045,CRUDO,2012,NA
Cesar,Becerril,20045,CRUDO,2013,NA
Cesar,Becerril,20045,CRUDO,2014,NA
Cesar,Becerril,20045,CRUDO,2015,NA
Cesar,Becerril,20045,CRUDO,2016,NA
Cesar,Becerril,20045,CRUDO,2017,NA
Cesar,Becerril,20045,CRUDO,2018,NA
Cesar,Becerril,20045,CRUDO,2019,NA
Cesar,Chiriguaná,20178,GAS,2012,NA
Cesar,Chiriguaná,20178,GAS,2013,5421
Cesar,Chiriguaná,20178,GAS,2014,10468
Cesar,Chiriguaná,20178,GAS,2015,7438
Cesar,Chiriguaná,20178,GAS,2016,6499
Cesar,Chiriguaná,20178,GAS,2017,2646.98
Cesar,Chiriguaná,20178,GAS,2018,3287.79
Cesar,Chiriguaná,20178,GAS,2019,20421.06
Cesar,Chiriguaná,20178,CRUDO,2012,NA
Cesar,Chiriguaná,20178,CRUDO,2013,NA
Cesar,Chiriguaná,20178,CRUDO,2014,NA
Cesar,Chiriguaná,20178,CRUDO,2015,NA
Cesar,Chiriguaná,20178,CRUDO,2016,NA
Cesar,Chiriguaná,20178,CRUDO,2017,NA
Cesar,Chiriguaná,20178,CRUDO,2018,NA
Cesar,Chiriguaná,20178,CRUDO,2019,NA
Cesar,El Paso,20250,GAS,2012,NA
Cesar,El Paso,20250,GAS,2013,2362
Cesar,El Paso,20250,GAS,2014,2120
Cesar,El Paso,20250,GAS,2015,11915
Cesar,El Paso,20250,GAS,2016,817838
Cesar,El Paso,20250,GAS,2017,631589.4800000002
Cesar,El Paso,20250,GAS,2018,429793.92000000004
Cesar,El Paso,20250,GAS,2019,138652.03000000003
Cesar,El Paso,20250,CRUDO,2012,NA
Cesar,El Paso,20250,CRUDO,2013,NA
Cesar,El Paso,20250,CRUDO,2014,NA
Cesar,El Paso,20250,CRUDO,2015,NA
Cesar,El Paso,20250,CRUDO,2016,NA
Cesar,El Paso,20250,CRUDO,2017,NA
Cesar,El Paso,20250,CRUDO,2018,NA
Cesar,El Paso,20250,CRUDO,2019,NA
Cesar,Gamarra,20295,GAS,2012,NA
Cesar,Gamarra,20295,GAS,2013,NA
Cesar,Gamarra,20295,GAS,2014,NA
Cesar,Gamarra,20295,GAS,2015,111104
Cesar,Gamarra,20295,GAS,2016,246772
Cesar,Gamarra,20295,GAS,2017,407587.37
Cesar,Gamarra,20295,GAS,2018,378486.7899999999
Cesar,Gamarra,20295,GAS,2019,472417.81
Cesar,Gamarra,20295,CRUDO,2012,NA
Cesar,Gamarra,20295,CRUDO,2013,NA
Cesar,Gamarra,20295,CRUDO,2014,NA
Cesar,Gamarra,20295,CRUDO,2015,NA
Cesar,Gamarra,20295,CRUDO,2016,NA
Cesar,Gamarra,20295,CRUDO,2017,NA
Cesar,Gamarra,20295,CRUDO,2018,NA
Cesar,Gamarra,20295,CRUDO,2019,NA
Cesar,La Jagua de Ibirico,20400,GAS,2012,NA
Cesar,La Jagua de Ibirico,20400,GAS,2013,28704
Cesar,La Jagua de Ibirico,20400,GAS,2014,35557
Cesar,La Jagua de Ibirico,20400,GAS,2015,29775
Cesar,La Jagua de Ibirico,20400,GAS,2016,27891
Cesar,La Jagua de Ibirico,20400,GAS,2017,11354.52
Cesar,La Jagua de Ibirico,20400,GAS,2018,7079.650000000002
Cesar,La Jagua de Ibirico,20400,GAS,2019,87626.84999999999
Cesar,La Jagua de Ibirico,20400,CRUDO,2012,NA
Cesar,La Jagua de Ibirico,20400,CRUDO,2013,NA
Cesar,La Jagua de Ibirico,20400,CRUDO,2014,NA
Cesar,La Jagua de Ibirico,20400,CRUDO,2015,NA
Cesar,La Jagua de Ibirico,20400,CRUDO,2016,NA
Cesar,La Jagua de Ibirico,20400,CRUDO,2017,NA
Cesar,La Jagua de Ibirico,20400,CRUDO,2018,NA
Cesar,La Jagua de Ibirico,20400,CRUDO,2019,NA
Cesar,Río de Oro,20614,GAS,2012,1408963
Cesar,Río de Oro,20614,GAS,2013,1508133
Cesar,Río de Oro,20614,GAS,2014,929692
Cesar,Río de Oro,20614,GAS,2015,119246
Cesar,Río de Oro,20614,GAS,2016,23
Cesar,Río de Oro,20614,GAS,2017,11049
Cesar,Río de Oro,20614,GAS,2018,7853.25
Cesar,Río de Oro,20614,GAS,2019,568.8199999999999
Cesar,Río de Oro,20614,CRUDO,2012,448821
Cesar,Río de Oro,20614,CRUDO,2013,500773
Cesar,Río de Oro,20614,CRUDO,2014,410098
Cesar,Río de Oro,20614,CRUDO,2015,436857
Cesar,Río de Oro,20614,CRUDO,2016,382225
Cesar,Río de Oro,20614,CRUDO,2017,327368.93000000005
Cesar,Río de Oro,20614,CRUDO,2018,301537.72000000003
Cesar,Río de Oro,20614,CRUDO,2019,313504.17999999993
Cesar,San Alberto,20710,GAS,2012,NA
Cesar,San Alberto,20710,GAS,2013,NA
Cesar,San Alberto,20710,GAS,2014,4266
Cesar,San Alberto,20710,GAS,2015,5236
Cesar,San Alberto,20710,GAS,2016,NA
Cesar,San Alberto,20710,GAS,2017,NA
Cesar,San Alberto,20710,GAS,2018,NA
Cesar,San Alberto,20710,GAS,2019,39.76
Cesar,San Alberto,20710,CRUDO,2012,134207
Cesar,San Alberto,20710,CRUDO,2013,129097
Cesar,San Alberto,20710,CRUDO,2014,110874
Cesar,San Alberto,20710,CRUDO,2015,107249
Cesar,San Alberto,20710,CRUDO,2016,24363
Cesar,San Alberto,20710,CRUDO,2017,NA
Cesar,San Alberto,20710,CRUDO,2018,2271.95
Cesar,San Alberto,20710,CRUDO,2019,74694.77
Cesar,San Martín,20770,GAS,2012,NA
Cesar,San Martín,20770,GAS,2013,245463
Cesar,San Martín,20770,GAS,2014,411901
Cesar,San Martín,20770,GAS,2015,387285
Cesar,San Martín,20770,GAS,2016,496066
Cesar,San Martín,20770,GAS,2017,886752.5
Cesar,San Martín,20770,GAS,2018,2593833.78
Cesar,San Martín,20770,GAS,2019,3329579.9100000006
Cesar,San Martín,20770,CRUDO,2012,892143
Cesar,San Martín,20770,CRUDO,2013,1128779
Cesar,San Martín,20770,CRUDO,2014,1881733
Cesar,San Martín,20770,CRUDO,2015,2987422
Cesar,San Martín,20770,CRUDO,2016,3018297
Cesar,San Martín,20770,CRUDO,2017,4668504.609999999
Cesar,San Martín,20770,CRUDO,2018,7740455.39
Cesar,San Martín,20770,CRUDO,2019,7251225.599999999
Córdoba,Pueblo Nuevo,23570,GAS,2012,4606576
Córdoba,Pueblo Nuevo,23570,GAS,2013,6016355
Córdoba,Pueblo Nuevo,23570,GAS,2014,6250211
Córdoba,Pueblo Nuevo,23570,GAS,2015,6957891
Córdoba,Pueblo Nuevo,23570,GAS,2016,15127394
Córdoba,Pueblo Nuevo,23570,GAS,2017,19327306.459999993
Córdoba,Pueblo Nuevo,23570,GAS,2018,21858820.330000002
Córdoba,Pueblo Nuevo,23570,GAS,2019,27386225.16
Córdoba,Pueblo Nuevo,23570,CRUDO,2012,NA
Córdoba,Pueblo Nuevo,23570,CRUDO,2013,404
Córdoba,Pueblo Nuevo,23570,CRUDO,2014,773
Córdoba,Pueblo Nuevo,23570,CRUDO,2015,662
Córdoba,Pueblo Nuevo,23570,CRUDO,2016,693
Córdoba,Pueblo Nuevo,23570,CRUDO,2017,545.1
Córdoba,Pueblo Nuevo,23570,CRUDO,2018,322.66
Córdoba,Pueblo Nuevo,23570,CRUDO,2019,91.08
Córdoba,Sahagún,23660,GAS,2012,825312
Córdoba,Sahagún,23660,GAS,2013,141694
Córdoba,Sahagún,23660,GAS,2014,44170
Córdoba,Sahagún,23660,GAS,2015,447688
Córdoba,Sahagún,23660,GAS,2016,6279805
Córdoba,Sahagún,23660,GAS,2017,4550865.57
Córdoba,Sahagún,23660,GAS,2018,8939216.01
Córdoba,Sahagún,23660,GAS,2019,8400812.6
Cundinamarca,Guaduas,25320,GAS,2012,162746
Cundinamarca,Guaduas,25320,GAS,2013,168706
Cundinamarca,Guaduas,25320,GAS,2014,235885
Cundinamarca,Guaduas,25320,GAS,2015,267813
Cundinamarca,Guaduas,25320,GAS,2016,263093
Cundinamarca,Guaduas,25320,GAS,2017,274006.55
Cundinamarca,Guaduas,25320,GAS,2018,265595.11
Cundinamarca,Guaduas,25320,GAS,2019,240128.15
Cundinamarca,Guaduas,25320,CRUDO,2012,237401
Cundinamarca,Guaduas,25320,CRUDO,2013,211572
Cundinamarca,Guaduas,25320,CRUDO,2014,124891
Cundinamarca,Guaduas,25320,CRUDO,2015,95825
Cundinamarca,Guaduas,25320,CRUDO,2016,90710
Cundinamarca,Guaduas,25320,CRUDO,2017,63606.11
Cundinamarca,Guaduas,25320,CRUDO,2018,52721.14000000001
Cundinamarca,Guaduas,25320,CRUDO,2019,48507.270000000004
Cundinamarca,Puerto Salgar,25572,CRUDO,2012,1597
Cundinamarca,Puerto Salgar,25572,CRUDO,2013,9830
Cundinamarca,Puerto Salgar,25572,CRUDO,2014,13429
Cundinamarca,Puerto Salgar,25572,CRUDO,2015,13024
Cundinamarca,Puerto Salgar,25572,CRUDO,2016,9623
Cundinamarca,Puerto Salgar,25572,CRUDO,2017,8363.08
Cundinamarca,Puerto Salgar,25572,CRUDO,2018,NA
Cundinamarca,Puerto Salgar,25572,CRUDO,2019,NA
Cundinamarca,Pulí,25580,GAS,2012,NA
Cundinamarca,Pulí,25580,GAS,2013,3827
Cundinamarca,Pulí,25580,GAS,2014,251921
Cundinamarca,Pulí,25580,GAS,2015,650128
Cundinamarca,Pulí,25580,GAS,2016,487272
Cundinamarca,Pulí,25580,GAS,2017,285188.58
Cundinamarca,Pulí,25580,GAS,2018,171591.3
Cundinamarca,Pulí,25580,GAS,2019,110818.41999999998
Cundinamarca,Pulí,25580,CRUDO,2012,43100
Cundinamarca,Pulí,25580,CRUDO,2013,38255
Cundinamarca,Pulí,25580,CRUDO,2014,41113
Cundinamarca,Pulí,25580,CRUDO,2015,30839
Cundinamarca,Pulí,25580,CRUDO,2016,8814
Cundinamarca,Pulí,25580,CRUDO,2017,27283.16
Cundinamarca,Pulí,25580,CRUDO,2018,24918.77
Cundinamarca,Pulí,25580,CRUDO,2019,22822.939999999995
Cundinamarca,Yacopí,25885,CRUDO,2012,NA
Cundinamarca,Yacopí,25885,CRUDO,2013,14702
Cundinamarca,Yacopí,25885,CRUDO,2014,341
Cundinamarca,Yacopí,25885,CRUDO,2015,NA
Cundinamarca,Yacopí,25885,CRUDO,2016,NA
Cundinamarca,Yacopí,25885,CRUDO,2017,NA
Cundinamarca,Yacopí,25885,CRUDO,2018,NA
Cundinamarca,Yacopí,25885,CRUDO,2019,NA
Huila,Aipe,41016,GAS,2012,1838913
Huila,Aipe,41016,GAS,2013,2270260
Huila,Aipe,41016,GAS,2014,2350263
Huila,Aipe,41016,GAS,2015,1639128
Huila,Aipe,41016,GAS,2016,1206262
Huila,Aipe,41016,GAS,2017,885555.9200000003
Huila,Aipe,41016,GAS,2018,585400.5600000002
Huila,Aipe,41016,GAS,2019,724915.4799999996
Huila,Aipe,41016,CRUDO,2012,4694932
Huila,Aipe,41016,CRUDO,2013,4100373
Huila,Aipe,41016,CRUDO,2014,3993965
Huila,Aipe,41016,CRUDO,2015,3438224
Huila,Aipe,41016,CRUDO,2016,2974636
Huila,Aipe,41016,CRUDO,2017,2629706.5
Huila,Aipe,41016,CRUDO,2018,2627654.149999999
Huila,Aipe,41016,CRUDO,2019,2707545.4300000006
Huila,Baraya,41078,CRUDO,2012,34235
Huila,Baraya,41078,CRUDO,2013,27546
Huila,Baraya,41078,CRUDO,2014,18244
Huila,Baraya,41078,CRUDO,2015,19271
Huila,Baraya,41078,CRUDO,2016,25730
Huila,Baraya,41078,CRUDO,2017,26553.090000000004
Huila,Baraya,41078,CRUDO,2018,25575.500000000004
Huila,Baraya,41078,CRUDO,2019,21804.75
Huila,Garzón,41298,GAS,2012,308
Huila,Garzón,41298,GAS,2013,NA
Huila,Garzón,41298,GAS,2014,9616
Huila,Garzón,41298,GAS,2015,NA
Huila,Garzón,41298,GAS,2016,NA
Huila,Garzón,41298,GAS,2017,1062.6100000000001
Huila,Garzón,41298,GAS,2018,5732.77
Huila,Garzón,41298,GAS,2019,25900.96
Huila,Garzón,41298,CRUDO,2012,243480
Huila,Garzón,41298,CRUDO,2013,289198
Huila,Garzón,41298,CRUDO,2014,115837
Huila,Garzón,41298,CRUDO,2015,5477
Huila,Garzón,41298,CRUDO,2016,NA
Huila,Garzón,41298,CRUDO,2017,3452.03
Huila,Garzón,41298,CRUDO,2018,31239.979999999996
Huila,Garzón,41298,CRUDO,2019,60829.70999999999
Huila,Gigante,41306,GAS,2012,41
Huila,Gigante,41306,GAS,2013,NA
Huila,Gigante,41306,GAS,2014,1274
Huila,Gigante,41306,GAS,2015,NA
Huila,Gigante,41306,GAS,2016,NA
Huila,Gigante,41306,GAS,2017,140.23999999999998
Huila,Gigante,41306,GAS,2018,759.6000000000001
Huila,Gigante,41306,GAS,2019,3429.02
Huila,Gigante,41306,CRUDO,2012,32262
Huila,Gigante,41306,CRUDO,2013,38319
Huila,Gigante,41306,CRUDO,2014,15347
Huila,Gigante,41306,CRUDO,2015,726
Huila,Gigante,41306,CRUDO,2016,NA
Huila,Gigante,41306,CRUDO,2017,458.09
Huila,Gigante,41306,CRUDO,2018,4139.37
Huila,Gigante,41306,CRUDO,2019,7954.02
Huila,Neiva,41001,GAS,2012,630266
Huila,Neiva,41001,GAS,2013,672074
Huila,Neiva,41001,GAS,2014,831097
Huila,Neiva,41001,GAS,2015,1182182
Huila,Neiva,41001,GAS,2016,1080057
Huila,Neiva,41001,GAS,2017,759082.5
Huila,Neiva,41001,GAS,2018,514409.43000000017
Huila,Neiva,41001,GAS,2019,389916.75999999983
Huila,Neiva,41001,CRUDO,2012,4610927
Huila,Neiva,41001,CRUDO,2013,4359890
Huila,Neiva,41001,CRUDO,2014,4217406
Huila,Neiva,41001,CRUDO,2015,4112873
Huila,Neiva,41001,CRUDO,2016,3985070
Huila,Neiva,41001,CRUDO,2017,3815757.4000000004
Huila,Neiva,41001,CRUDO,2018,3621563.4800000004
Huila,Neiva,41001,CRUDO,2019,3477555.100000001
Huila,Paicol,41518,GAS,2012,NA
Huila,Paicol,41518,GAS,2013,NA
Huila,Paicol,41518,GAS,2014,139599
Huila,Paicol,41518,GAS,2015,291515
Huila,Paicol,41518,GAS,2016,356112
Huila,Paicol,41518,GAS,2017,416325.82000000007
Huila,Paicol,41518,GAS,2018,283505.12000000005
Huila,Paicol,41518,GAS,2019,316468.81
Huila,Paicol,41518,CRUDO,2012,495790
Huila,Paicol,41518,CRUDO,2013,644424
Huila,Paicol,41518,CRUDO,2014,626012
Huila,Paicol,41518,CRUDO,2015,759617
Huila,Paicol,41518,CRUDO,2016,584376
Huila,Paicol,41518,CRUDO,2017,570377
Huila,Paicol,41518,CRUDO,2018,438131.94
Huila,Paicol,41518,CRUDO,2019,488393.32
Huila,Palermo,41524,GAS,2012,164842
Huila,Palermo,41524,GAS,2013,210046
Huila,Palermo,41524,GAS,2014,268449
Huila,Palermo,41524,GAS,2015,333565
Huila,Palermo,41524,GAS,2016,276777
Huila,Palermo,41524,GAS,2017,175995.00999999998
Huila,Palermo,41524,GAS,2018,236331.24999999997
Huila,Palermo,41524,GAS,2019,146131.27
Huila,Palermo,41524,CRUDO,2012,1511180
Huila,Palermo,41524,CRUDO,2013,1384239
Huila,Palermo,41524,CRUDO,2014,1294594
Huila,Palermo,41524,CRUDO,2015,1238285
Huila,Palermo,41524,CRUDO,2016,1076577
Huila,Palermo,41524,CRUDO,2017,993091.6100000001
Huila,Palermo,41524,CRUDO,2018,971640.3299999998
Huila,Palermo,41524,CRUDO,2019,824951.7400000001
Huila,Tello,41799,CRUDO,2012,203
Huila,Tello,41799,CRUDO,2013,NA
Huila,Tello,41799,CRUDO,2014,NA
Huila,Tello,41799,CRUDO,2015,4415
Huila,Tello,41799,CRUDO,2016,NA
Huila,Tello,41799,CRUDO,2017,NA
Huila,Tello,41799,CRUDO,2018,NA
Huila,Tello,41799,CRUDO,2019,NA
Huila,Tesalia,41797,GAS,2012,165193
Huila,Tesalia,41797,GAS,2013,328388
Huila,Tesalia,41797,GAS,2014,377596
Huila,Tesalia,41797,GAS,2015,235936
Huila,Tesalia,41797,GAS,2016,122817
Huila,Tesalia,41797,GAS,2017,9751.6
Huila,Tesalia,41797,GAS,2018,22392.68
Huila,Tesalia,41797,GAS,2019,8831.300000000001
Huila,Tesalia,41797,CRUDO,2012,467587
Huila,Tesalia,41797,CRUDO,2013,519207
Huila,Tesalia,41797,CRUDO,2014,438385
Huila,Tesalia,41797,CRUDO,2015,397636
Huila,Tesalia,41797,CRUDO,2016,344632
Huila,Tesalia,41797,CRUDO,2017,331758
Huila,Tesalia,41797,CRUDO,2018,284707.93
Huila,Tesalia,41797,CRUDO,2019,310411.24
Huila,Villavieja,41872,GAS,2012,NA
Huila,Villavieja,41872,GAS,2013,4519
Huila,Villavieja,41872,GAS,2014,1368515
Huila,Villavieja,41872,GAS,2015,60229
Huila,Villavieja,41872,GAS,2016,144471
Huila,Villavieja,41872,GAS,2017,70952.47
Huila,Villavieja,41872,GAS,2018,44598.29
Huila,Villavieja,41872,GAS,2019,36935.2
Huila,Villavieja,41872,CRUDO,2012,118677
Huila,Villavieja,41872,CRUDO,2013,105548
Huila,Villavieja,41872,CRUDO,2014,119934
Huila,Villavieja,41872,CRUDO,2015,162587
Huila,Villavieja,41872,CRUDO,2016,150011
Huila,Villavieja,41872,CRUDO,2017,98896.04999999999
Huila,Villavieja,41872,CRUDO,2018,97707.61999999997
Huila,Villavieja,41872,CRUDO,2019,67679.03000000001
Huila,Yaguará,41885,GAS,2012,60645
Huila,Yaguará,41885,GAS,2013,90587
Huila,Yaguará,41885,GAS,2014,83859
Huila,Yaguará,41885,GAS,2015,83548
Huila,Yaguará,41885,GAS,2016,82060
Huila,Yaguará,41885,GAS,2017,45705.200000000004
Huila,Yaguará,41885,GAS,2018,33040
Huila,Yaguará,41885,GAS,2019,33792.56
Huila,Yaguará,41885,CRUDO,2012,956175
Huila,Yaguará,41885,CRUDO,2013,995874
Huila,Yaguará,41885,CRUDO,2014,922063
Huila,Yaguará,41885,CRUDO,2015,799968
Huila,Yaguará,41885,CRUDO,2016,692425
Huila,Yaguará,41885,CRUDO,2017,720387.88
Huila,Yaguará,41885,CRUDO,2018,696526.85
Huila,Yaguará,41885,CRUDO,2019,633683.4600000001
La Guajira,Dibulla,44090,GAS,2012,10945714
La Guajira,Dibulla,44090,GAS,2013,10897085
La Guajira,Dibulla,44090,GAS,2014,9187354
La Guajira,Dibulla,44090,GAS,2015,8123404
La Guajira,Dibulla,44090,GAS,2016,6352147
La Guajira,Dibulla,44090,GAS,2017,5138445.08
La Guajira,Dibulla,44090,GAS,2018,3423860.53
La Guajira,Dibulla,44090,GAS,2019,1833553.08
La Guajira,Fonseca,44279,GAS,2012,NA
La Guajira,Fonseca,44279,GAS,2013,NA
La Guajira,Fonseca,44279,GAS,2014,2024
La Guajira,Fonseca,44279,GAS,2015,878
La Guajira,Fonseca,44279,GAS,2016,NA
La Guajira,Fonseca,44279,GAS,2017,NA
La Guajira,Fonseca,44279,GAS,2018,NA
La Guajira,Fonseca,44279,GAS,2019,NA
La Guajira,Manaure,44560,GAS,2012,112316071
La Guajira,Manaure,44560,GAS,2013,110259765
La Guajira,Manaure,44560,GAS,2014,94318104
La Guajira,Manaure,44560,GAS,2015,77558021
La Guajira,Manaure,44560,GAS,2016,60749130
La Guajira,Manaure,44560,GAS,2017,49295316.99
La Guajira,Manaure,44560,GAS,2018,50933101.94
La Guajira,Manaure,44560,GAS,2019,47638061.35
La Guajira,Riohacha,44001,GAS,2012,45576790
La Guajira,Riohacha,44001,GAS,2013,45415650
La Guajira,Riohacha,44001,GAS,2014,38325905
La Guajira,Riohacha,44001,GAS,2015,33879138
La Guajira,Riohacha,44001,GAS,2016,26504956
La Guajira,Riohacha,44001,GAS,2017,21443982.409999996
La Guajira,Riohacha,44001,GAS,2018,13546674.65
La Guajira,Riohacha,44001,GAS,2019,7685654.049999998
La Guajira,Riohacha,44001,CRUDO,2012,NA
La Guajira,Riohacha,44001,CRUDO,2013,NA
La Guajira,Riohacha,44001,CRUDO,2014,NA
La Guajira,Riohacha,44001,CRUDO,2015,NA
La Guajira,Riohacha,44001,CRUDO,2016,NA
La Guajira,Riohacha,44001,CRUDO,2017,NA
La Guajira,Riohacha,44001,CRUDO,2018,NA
La Guajira,Riohacha,44001,CRUDO,2019,NA
La Guajira,Uribia,44847,GAS,2012,48833734
La Guajira,Uribia,44847,GAS,2013,48681757
La Guajira,Uribia,44847,GAS,2014,41100086
La Guajira,Uribia,44847,GAS,2015,36327247
La Guajira,Uribia,44847,GAS,2016,28426671
La Guajira,Uribia,44847,GAS,2017,23000414.790000003
La Guajira,Uribia,44847,GAS,2018,15352756.379999997
La Guajira,Uribia,44847,GAS,2019,8260355.500000001
Magdalena,Ariguaní,47058,GAS,2012,NA
Magdalena,Ariguaní,47058,GAS,2013,NA
Magdalena,Ariguaní,47058,GAS,2014,13005
Magdalena,Ariguaní,47058,GAS,2015,2872497
Magdalena,Ariguaní,47058,GAS,2016,4497252
Magdalena,Ariguaní,47058,GAS,2017,6132330.869999999
Magdalena,Ariguaní,47058,GAS,2018,4445991.34
Magdalena,Ariguaní,47058,GAS,2019,4983165.909999998
Magdalena,Ariguaní,47058,CRUDO,2012,1739
Magdalena,Ariguaní,47058,CRUDO,2013,NA
Magdalena,Ariguaní,47058,CRUDO,2014,313
Magdalena,Ariguaní,47058,CRUDO,2015,41247
Magdalena,Ariguaní,47058,CRUDO,2016,57451
Magdalena,Ariguaní,47058,CRUDO,2017,81989.57000000002
Magdalena,Ariguaní,47058,CRUDO,2018,54915.50000000001
Magdalena,Ariguaní,47058,CRUDO,2019,53008.07999999999
Magdalena,Pijiño del Carmen,47545,GAS,2012,175292
Magdalena,Pijiño del Carmen,47545,GAS,2013,21991
Magdalena,Pijiño del Carmen,47545,GAS,2014,95492
Magdalena,Pijiño del Carmen,47545,GAS,2015,NA
Magdalena,Pijiño del Carmen,47545,GAS,2016,NA
Magdalena,Pijiño del Carmen,47545,GAS,2017,NA
